Time (s),HB (mM),Glu (mM),pH,label
30,0.10502,2.4683,7.46414,2
30.1,0.10502,2.4683,7.46414,2
30.2,0.10501,2.46829,7.46414,2
30.3,0.10501,2.46828,7.46414,2
30.4,0.10501,2.46827,7.46414,2
30.5,0.10501,2.46827,7.46414,2
30.6,0.10501,2.46826,7.46415,2
30.7,0.105,2.46825,7.46415,2
30.8,0.105,2.46825,7.46415,2
30.9,0.105,2.46824,7.46415,2
31,0.105,2.46824,7.46415,2
31.1,0.105,2.46823,7.46415,2
31.2,0.10499,2.46822,7.46415,2
31.3,0.10499,2.46822,7.46415,2
31.4,0.10499,2.46821,7.46415,2
31.5,0.10499,2.46821,7.46415,2
31.6,0.10498,2.4682,7.46415,2
31.7,0.10498,2.4682,7.46415,2
31.8,0.10498,2.46819,7.46415,2
31.9,0.10498,2.46819,7.46415,2
32,0.10498,2.46818,7.46415,2
32.1,0.10497,2.46818,7.46415,2
32.2,0.10497,2.46817,7.46415,2
32.3,0.10497,2.46817,7.46415,2
32.4,0.10497,2.46816,7.46415,2
32.5,0.10496,2.46816,7.46415,2
32.6,0.10496,2.46816,7.46415,2
32.7,0.10496,2.46815,7.46416,2
32.8,0.10496,2.46815,7.46416,2
32.9,0.10495,2.46815,7.46416,2
33,0.10495,2.46814,7.46416,2
33.1,0.10495,2.46814,7.46416,2
33.2,0.10495,2.46814,7.46416,2
33.3,0.10494,2.46813,7.46416,2
33.4,0.10494,2.46813,7.46416,2
33.5,0.10494,2.46813,7.46416,2
33.6,0.10494,2.46813,7.46416,2
33.7,0.10493,2.46812,7.46416,2
33.8,0.10493,2.46812,7.46416,2
33.9,0.10493,2.46812,7.46416,2
34,0.10493,2.46812,7.46416,2
34.1,0.10492,2.46811,7.46416,2
34.2,0.10492,2.46811,7.46416,2
34.3,0.10492,2.46811,7.46416,2
34.4,0.10492,2.46811,7.46416,2
34.5,0.10491,2.46811,7.46416,2
34.6,0.10491,2.46811,7.46416,2
34.7,0.10491,2.46811,7.46416,2
34.8,0.10491,2.4681,7.46416,2
34.9,0.1049,2.4681,7.46416,2
35,0.1049,2.4681,7.46416,2
35.1,0.1049,2.4681,7.46416,2
35.2,0.10489,2.4681,7.46416,2
35.3,0.10489,2.4681,7.46416,2
35.4,0.10489,2.4681,7.46416,2
35.5,0.10489,2.4681,7.46416,2
35.6,0.10488,2.4681,7.46416,2
35.7,0.10488,2.4681,7.46417,2
35.8,0.10488,2.4681,7.46417,2
35.9,0.10487,2.4681,7.46417,2
36,0.10487,2.4681,7.46417,2
36.1,0.10487,2.4681,7.46417,2
36.2,0.10487,2.4681,7.46417,2
36.3,0.10486,2.4681,7.46417,2
36.4,0.10486,2.46811,7.46417,2
36.5,0.10486,2.46811,7.46417,2
36.6,0.10485,2.46811,7.46417,2
36.7,0.10485,2.46811,7.46417,2
36.8,0.10485,2.46811,7.46417,2
36.9,0.10485,2.46811,7.46417,2
37,0.10484,2.46811,7.46417,2
37.1,0.10484,2.46812,7.46417,2
37.2,0.10484,2.46812,7.46417,2
37.3,0.10483,2.46812,7.46417,2
37.4,0.10483,2.46812,7.46417,2
37.5,0.10483,2.46812,7.46417,2
37.6,0.10482,2.46813,7.46417,2
37.7,0.10482,2.46813,7.46417,2
37.8,0.10482,2.46813,7.46417,2
37.9,0.10482,2.46813,7.46417,2
38,0.10481,2.46814,7.46417,2
38.1,0.10481,2.46814,7.46417,2
38.2,0.10481,2.46814,7.46417,2
38.3,0.1048,2.46815,7.46417,2
38.4,0.1048,2.46815,7.46417,2
38.5,0.1048,2.46815,7.46417,2
38.6,0.10479,2.46816,7.46417,2
38.7,0.10479,2.46816,7.46417,2
38.8,0.10479,2.46816,7.46417,2
38.9,0.10478,2.46817,7.46417,2
39,0.10478,2.46817,7.46417,2
39.1,0.10478,2.46818,7.46417,2
39.2,0.10477,2.46818,7.46417,2
39.3,0.10477,2.46818,7.46417,2
39.4,0.10477,2.46819,7.46417,2
39.5,0.10476,2.46819,7.46417,2
