Time (s),HB (mM),Glu (mM),pH,label
56.7,0.19152,3.4014,7.51025,2
56.8,0.19152,3.40128,7.51025,2
56.9,0.19152,3.40116,7.51025,2
57,0.19151,3.40104,7.51024,2
57.1,0.19151,3.40092,7.51024,2
57.2,0.19151,3.4008,7.51024,2
57.3,0.19151,3.40068,7.51024,2
57.4,0.1915,3.40056,7.51023,2
57.5,0.1915,3.40045,7.51023,2
57.6,0.1915,3.40033,7.51023,2
57.7,0.1915,3.40021,7.51023,2
57.8,0.1915,3.40009,7.51022,2
57.9,0.19149,3.39997,7.51022,2
58,0.19149,3.39985,7.51022,2
58.1,0.19149,3.39973,7.51022,2
58.2,0.19149,3.39962,7.51022,2
58.3,0.19148,3.3995,7.51021,2
58.4,0.19148,3.39938,7.51021,2
58.5,0.19148,3.39926,7.51021,2
58.6,0.19148,3.39914,7.51021,2
58.7,0.19147,3.39903,7.51021,2
58.8,0.19147,3.39891,7.5102,2
58.9,0.19147,3.39879,7.5102,2
59,0.19147,3.39867,7.5102,2
59.1,0.19146,3.39856,7.5102,2
59.2,0.19146,3.39844,7.51019,2
59.3,0.19146,3.39832,7.51019,2
59.4,0.19145,3.39821,7.51019,2
59.5,0.19145,3.39809,7.51019,2
59.6,0.19145,3.39797,7.51019,2
59.7,0.19145,3.39786,7.51018,2
59.8,0.19144,3.39774,7.51018,2
59.9,0.19144,3.39762,7.51018,2
60,0.19144,3.39751,7.51018,2
60.1,0.19144,3.39739,7.51018,2
60.2,0.19143,3.39727,7.51017,2
60.3,0.19143,3.39716,7.51017,2
60.4,0.19143,3.39704,7.51017,2
60.5,0.19143,3.39693,7.51017,2
60.6,0.19142,3.39681,7.51017,2
60.7,0.19142,3.39669,7.51016,2
60.8,0.19142,3.39658,7.51016,2
60.9,0.19141,3.39646,7.51016,2
61,0.19141,3.39635,7.51016,2
61.1,0.19141,3.39623,7.51016,2
61.2,0.19141,3.39612,7.51016,2
61.3,0.1914,3.396,7.51015,2
61.4,0.1914,3.39589,7.51015,2
61.5,0.1914,3.39578,7.51015,2
61.6,0.19139,3.39566,7.51015,2
61.7,0.19139,3.39555,7.51015,2
61.8,0.19139,3.39543,7.51014,2
61.9,0.19139,3.39532,7.51014,2
62,0.19138,3.39521,7.51014,2
62.1,0.19138,3.39509,7.51014,2
62.2,0.19138,3.39498,7.51014,2
62.3,0.19137,3.39486,7.51013,2
62.4,0.19137,3.39475,7.51013,2
62.5,0.19137,3.39464,7.51013,2
62.6,0.19137,3.39453,7.51013,2
62.7,0.19136,3.39441,7.51013,2
62.8,0.19136,3.3943,7.51013,2
62.9,0.19136,3.39419,7.51012,2
63,0.19135,3.39408,7.51012,2
63.1,0.19135,3.39396,7.51012,2
63.2,0.19135,3.39385,7.51012,2
63.3,0.19134,3.39374,7.51012,2
63.4,0.19134,3.39363,7.51012,2
63.5,0.19134,3.39352,7.51011,2
63.6,0.19134,3.3934,7.51011,2
63.7,0.19133,3.39329,7.51011,2
63.8,0.19133,3.39318,7.51011,2
63.9,0.19133,3.39307,7.51011,2
64,0.19132,3.39296,7.5101,2
64.1,0.19132,3.39285,7.5101,2
64.2,0.19132,3.39274,7.5101,2
64.3,0.19131,3.39263,7.5101,2
64.4,0.19131,3.39252,7.5101,2
64.5,0.19131,3.39241,7.5101,2
64.6,0.1913,3.3923,7.5101,2
64.7,0.1913,3.39219,7.51009,2
64.8,0.1913,3.39208,7.51009,2
64.9,0.1913,3.39197,7.51009,2
65,0.19129,3.39186,7.51009,2
65.1,0.19129,3.39175,7.51009,2
65.2,0.19129,3.39164,7.51009,2
65.3,0.19128,3.39154,7.51008,2
65.4,0.19128,3.39143,7.51008,2
65.5,0.19128,3.39132,7.51008,2
65.6,0.19127,3.39121,7.51008,2
65.7,0.19127,3.3911,7.51008,2
65.8,0.19127,3.391,7.51008,2
65.9,0.19126,3.39089,7.51007,2
66,0.19126,3.39078,7.51007,2
66.1,0.19126,3.39067,7.51007,2
66.2,0.19125,3.39057,7.51007,2
66.3,0.19125,3.39046,7.51007,2
66.4,0.19125,3.39035,7.51007,2
66.5,0.19124,3.39025,7.51007,2
66.6,0.19124,3.39014,7.51006,2
66.7,0.19124,3.39003,7.51006,2
66.8,0.19123,3.38993,7.51006,2
66.9,0.19123,3.38982,7.51006,2
