Time (s),HB (mM),Glu (mM),pH,label
62.6,0.00337,4.48576,7.62155,0
62.7,0.00337,4.48567,7.62154,0
62.8,0.00336,4.48558,7.62152,0
62.9,0.00335,4.48548,7.62151,0
63,0.00334,4.48537,7.62149,0
63.1,0.00333,4.48525,7.62148,0
63.2,0.00332,4.48512,7.62146,0
63.3,0.00331,4.48499,7.62145,0
63.4,0.0033,4.48485,7.62143,0
63.5,0.00329,4.48471,7.62142,0
63.6,0.00329,4.48456,7.6214,0
63.7,0.00328,4.4844,7.62139,0
63.8,0.00327,4.48424,7.62137,0
63.9,0.00326,4.48408,7.62136,0
64,0.00325,4.48391,7.62134,0
64.1,0.00324,4.48373,7.62133,0
64.2,0.00323,4.48355,7.62131,0
64.3,0.00322,4.48337,7.6213,0
64.4,0.00322,4.48317,7.62129,0
64.5,0.00321,4.48298,7.62127,0
64.6,0.0032,4.48278,7.62125,0
64.7,0.00319,4.48257,7.62124,0
64.8,0.00318,4.48235,7.62123,0
64.9,0.00317,4.48212,7.62121,0
65,0.00316,4.48189,7.62119,0
65.1,0.00315,4.48165,7.62118,0
65.2,0.00315,4.4814,7.62116,0
65.3,0.00314,4.48115,7.62115,0
65.4,0.00313,4.48089,7.62113,0
65.5,0.00312,4.48063,7.62112,0
65.6,0.00311,4.48036,7.6211,0
65.7,0.0031,4.48008,7.62109,0
65.8,0.00309,4.47981,7.62107,0
65.9,0.00309,4.47953,7.62106,0
66,0.00308,4.47924,7.62104,0
66.1,0.00307,4.47895,7.62103,0
66.2,0.00306,4.47866,7.62101,0
66.3,0.00305,4.47835,7.621,0
66.4,0.00304,4.47804,7.62098,0
66.5,0.00303,4.47774,7.62096,0
66.6,0.00303,4.47743,7.62095,0
66.7,0.00302,4.47711,7.62093,0
66.8,0.00301,4.47678,7.62092,0
66.9,0.003,4.47646,7.6209,0
