Time (s),HB (mM),Glu (mM),pH,label
37.5,0.19153,2.70538,7.49678,3
37.6,0.19153,2.70538,7.49679,3
37.7,0.19153,2.70537,7.4968,3
37.8,0.19153,2.70537,7.49681,3
37.9,0.19153,2.70536,7.49682,3
38,0.19153,2.70536,7.49683,3
38.1,0.19153,2.70535,7.49684,3
38.2,0.19153,2.70535,7.49685,3
38.3,0.19153,2.70535,7.49686,3
38.4,0.19153,2.70534,7.49687,3
38.5,0.19153,2.70534,7.49688,3
38.6,0.19153,2.70533,7.49689,3
38.7,0.19153,2.70533,7.4969,3
38.8,0.19153,2.70532,7.4969,3
38.9,0.19153,2.70532,7.49691,3
39,0.19153,2.70532,7.49692,3
39.1,0.19153,2.70531,7.49693,3
39.2,0.19153,2.70531,7.49694,3
39.3,0.19153,2.7053,7.49695,3
39.4,0.19153,2.7053,7.49696,3
39.5,0.19153,2.7053,7.49696,3
39.6,0.19153,2.70529,7.49697,3
39.7,0.19153,2.70529,7.49698,3
39.8,0.19153,2.70528,7.49699,3
39.9,0.19153,2.70528,7.497,3
40,0.19153,2.70528,7.497,3
40.1,0.19153,2.70527,7.49701,3
40.2,0.19153,2.70527,7.49702,3
40.3,0.19153,2.70526,7.49703,3
40.4,0.19153,2.70526,7.49703,3
40.5,0.19153,2.70526,7.49704,3
40.6,0.19153,2.70525,7.49705,3
40.7,0.19153,2.70525,7.49706,3
40.8,0.19153,2.70524,7.49706,3
40.9,0.19153,2.70524,7.49707,3
41,0.19153,2.70524,7.49708,3
41.1,0.19153,2.70523,7.49708,3
41.2,0.19153,2.70523,7.49709,3
41.3,0.19153,2.70522,7.4971,3
41.4,0.19153,2.70522,7.4971,3
41.5,0.19153,2.70522,7.49711,3
41.6,0.19153,2.70521,7.49711,3
41.7,0.19153,2.70521,7.49712,3
41.8,0.19153,2.70521,7.49713,3
41.9,0.19153,2.7052,7.49713,3
42,0.19153,2.7052,7.49714,3
42.1,0.19153,2.70519,7.49714,3
42.2,0.19153,2.70519,7.49715,3
42.3,0.19152,2.70519,7.49716,3
42.4,0.19152,2.70518,7.49716,3
42.5,0.19152,2.70518,7.49717,3
42.6,0.19152,2.70518,7.49717,3
42.7,0.19152,2.70517,7.49718,3
42.8,0.19152,2.70517,7.49718,3
42.9,0.19152,2.70517,7.49719,3
43,0.19152,2.70516,7.49719,3
43.1,0.19152,2.70516,7.4972,3
43.2,0.19152,2.70516,7.4972,3
43.3,0.19152,2.70515,7.49721,3
43.4,0.19152,2.70515,7.49721,3
43.5,0.19152,2.70514,7.49722,3
43.6,0.19152,2.70514,7.49722,3
43.7,0.19152,2.70514,7.49723,3
43.8,0.19152,2.70513,7.49723,3
43.9,0.19152,2.70513,7.49723,3
44,0.19152,2.70513,7.49724,3
44.1,0.19152,2.70512,7.49724,3
44.2,0.19152,2.70512,7.49725,3
44.3,0.19152,2.70512,7.49725,3
44.4,0.19152,2.70511,7.49726,3
44.5,0.19152,2.70511,7.49726,3
44.6,0.19152,2.70511,7.49726,3
44.7,0.19152,2.7051,7.49727,3
44.8,0.19152,2.7051,7.49727,3
44.9,0.19152,2.7051,7.49727,3
45,0.19152,2.70509,7.49728,3
45.1,0.19152,2.70509,7.49728,3
45.2,0.19152,2.70509,7.49728,3
45.3,0.19152,2.70508,7.49729,3
45.4,0.19152,2.70508,7.49729,3
45.5,0.19152,2.70508,7.49729,3
45.6,0.19152,2.70507,7.4973,3
45.7,0.19152,2.70507,7.4973,3
45.8,0.19152,2.70507,7.4973,3
45.9,0.19152,2.70506,7.49731,3
46,0.19152,2.70506,7.49731,3
46.1,0.19152,2.70506,7.49731,3
46.2,0.19152,2.70505,7.49731,3
46.3,0.19152,2.70505,7.49732,3
46.4,0.19152,2.70505,7.49732,3
46.5,0.19152,2.70505,7.49732,3
46.6,0.19152,2.70504,7.49732,3
46.7,0.19152,2.70504,7.49733,3
46.8,0.19152,2.70504,7.49733,3
46.9,0.19152,2.70503,7.49733,3
47,0.19152,2.70503,7.49733,3
47.1,0.19152,2.70503,7.49733,3
47.2,0.19152,2.70502,7.49734,3
47.3,0.19152,2.70502,7.49734,3
47.4,0.19152,2.70502,7.49734,3
47.5,0.19152,2.70501,7.49734,3
47.6,0.19152,2.70501,7.49734,3
47.7,0.19152,2.70501,7.49735,3
47.8,0.19152,2.70501,7.49735,3
47.9,0.19152,2.705,7.49735,3
48,0.19152,2.705,7.49735,3
48.1,0.19152,2.705,7.49735,3
48.2,0.19152,2.70499,7.49735,3
48.3,0.19152,2.70499,7.49735,3
48.4,0.19152,2.70499,7.49736,3
48.5,0.19152,2.70498,7.49736,3
48.6,0.19152,2.70498,7.49736,3
48.7,0.19152,2.70498,7.49736,3
48.8,0.19152,2.70498,7.49736,3
48.9,0.19152,2.70497,7.49736,3
49,0.19152,2.70497,7.49736,3
49.1,0.19152,2.70497,7.49736,3
49.2,0.19152,2.70496,7.49736,3
49.3,0.19152,2.70496,7.49736,3
49.4,0.19152,2.70496,7.49737,3
49.5,0.19152,2.70496,7.49737,3
49.6,0.19152,2.70495,7.49737,3
49.7,0.19152,2.70495,7.49737,3
49.8,0.19152,2.70495,7.49737,3
49.9,0.19152,2.70494,7.49737,3
50,0.19152,2.70494,7.49737,3
50.1,0.19152,2.70494,7.49737,3
50.2,0.19152,2.70494,7.49737,3
50.3,0.19152,2.70493,7.49737,3
50.4,0.19152,2.70493,7.49737,3
50.5,0.19152,2.70493,7.49737,3
50.6,0.19152,2.70493,7.49737,3
50.7,0.19152,2.70492,7.49737,3
50.8,0.19152,2.70492,7.49737,3
50.9,0.19152,2.70492,7.49737,3
51,0.19152,2.70491,7.49737,3
51.1,0.19152,2.70491,7.49737,3
51.2,0.19152,2.70491,7.49737,3
51.3,0.19152,2.70491,7.49737,3
51.4,0.19152,2.7049,7.49737,3
51.5,0.19152,2.7049,7.49737,3
51.6,0.19152,2.7049,7.49737,3
51.7,0.19152,2.7049,7.49737,3
51.8,0.19152,2.70489,7.49736,3
51.9,0.19152,2.70489,7.49736,3
52,0.19152,2.70489,7.49736,3
52.1,0.19152,2.70489,7.49736,3
52.2,0.19152,2.70488,7.49736,3
52.3,0.19152,2.70488,7.49736,3
52.4,0.19152,2.70488,7.49736,3
52.5,0.19152,2.70488,7.49736,3
52.6,0.19152,2.70487,7.49736,3
52.7,0.19152,2.70487,7.49736,3
52.8,0.19152,2.70487,7.49736,3
52.9,0.19152,2.70487,7.49735,3
53,0.19152,2.70486,7.49735,3
53.1,0.19152,2.70486,7.49735,3
53.2,0.19152,2.70486,7.49735,3
53.3,0.19152,2.70486,7.49735,3
53.4,0.19152,2.70485,7.49735,3
53.5,0.19152,2.70485,7.49735,3
53.6,0.19152,2.70485,7.49735,3
53.7,0.19152,2.70485,7.49734,3
53.8,0.19152,2.70484,7.49734,3
53.9,0.19152,2.70484,7.49734,3
54,0.19152,2.70484,7.49734,3
54.1,0.19152,2.70484,7.49734,3
54.2,0.19152,2.70483,7.49734,3
54.3,0.19152,2.70483,7.49733,3
54.4,0.19152,2.70483,7.49733,3
54.5,0.19152,2.70483,7.49733,3
54.6,0.19152,2.70482,7.49733,3
54.7,0.19152,2.70482,7.49733,3
54.8,0.19152,2.70482,7.49733,3
54.9,0.19152,2.70482,7.49732,3
55,0.19152,2.70481,7.49732,3
55.1,0.19152,2.70481,7.49732,3
55.2,0.19152,2.70481,7.49732,3
55.3,0.19152,2.70481,7.49731,3
55.4,0.19152,2.70481,7.49731,3
55.5,0.19152,2.7048,7.49731,3
55.6,0.19152,2.7048,7.49731,3
55.7,0.19152,2.7048,7.49731,3
55.8,0.19152,2.7048,7.4973,3
55.9,0.19152,2.70479,7.4973,3
56,0.19152,2.70479,7.4973,3
56.1,0.19152,2.70479,7.4973,3
56.2,0.19152,2.70479,7.49729,3
56.3,0.19152,2.70479,7.49729,3
56.4,0.19152,2.70478,7.49729,3
56.5,0.19152,2.70478,7.49729,3
56.6,0.19152,2.70478,7.49728,3
56.7,0.19152,2.70478,7.49728,3
56.8,0.19152,2.70477,7.49728,3
56.9,0.19152,2.70477,7.49728,3
57,0.19152,2.70477,7.49727,3
57.1,0.19152,2.70477,7.49727,3
57.2,0.19152,2.70477,7.49727,3
57.3,0.19152,2.70476,7.49726,3
57.4,0.19152,2.70476,7.49726,3
57.5,0.19152,2.70476,7.49726,3
57.6,0.19152,2.70476,7.49726,3
57.7,0.19152,2.70475,7.49725,3
57.8,0.19152,2.70475,7.49725,3
57.9,0.19152,2.70475,7.49725,3
58,0.19152,2.70475,7.49724,3
58.1,0.19152,2.70475,7.49724,3
58.2,0.19152,2.70474,7.49724,3
58.3,0.19152,2.70474,7.49723,3
58.4,0.19152,2.70474,7.49723,3
58.5,0.19152,2.70474,7.49723,3
58.6,0.19152,2.70474,7.49722,3
58.7,0.19152,2.70473,7.49722,3
58.8,0.19152,2.70473,7.49722,3
58.9,0.19152,2.70473,7.49721,3
59,0.19152,2.70473,7.49721,3
59.1,0.19152,2.70473,7.49721,3
59.2,0.19152,2.70472,7.4972,3
59.3,0.19152,2.70472,7.4972,3
59.4,0.19152,2.70472,7.4972,3
59.5,0.19152,2.70472,7.49719,3
59.6,0.19152,2.70472,7.49719,3
59.7,0.19152,2.70471,7.49719,3
59.8,0.19152,2.70471,7.49718,3
59.9,0.19152,2.70471,7.49718,3
60,0.19152,2.70471,7.49718,3
60.1,0.19152,2.70471,7.49717,3
60.2,0.19152,2.7047,7.49717,3
60.3,0.19152,2.7047,7.49717,3
60.4,0.19152,2.7047,7.49716,3
60.5,0.19152,2.7047,7.49716,3
60.6,0.19152,2.7047,7.49715,3
60.7,0.19152,2.70469,7.49715,3
60.8,0.19152,2.70469,7.49715,3
60.9,0.19152,2.70469,7.49714,3
61,0.19152,2.70469,7.49714,3
61.1,0.19152,2.70469,7.49713,3
61.2,0.19152,2.70468,7.49713,3
61.3,0.19152,2.70468,7.49713,3
61.4,0.19152,2.70468,7.49712,3
61.5,0.19152,2.70468,7.49712,3
61.6,0.19152,2.70468,7.49711,3
61.7,0.19152,2.70467,7.49711,3
61.8,0.19152,2.70467,7.49711,3
61.9,0.19152,2.70467,7.4971,3
62,0.19152,2.70467,7.4971,3
62.1,0.19152,2.70467,7.49709,3
62.2,0.19152,2.70466,7.49709,3
62.3,0.19152,2.70466,7.49709,3
62.4,0.19152,2.70466,7.49708,3
62.5,0.19152,2.70466,7.49708,3
62.6,0.19152,2.70466,7.49707,3
62.7,0.19152,2.70466,7.49707,3
62.8,0.19152,2.70465,7.49706,3
62.9,0.19152,2.70465,7.49706,3
63,0.19152,2.70465,7.49706,3
63.1,0.19152,2.70465,7.49705,3
63.2,0.19152,2.70465,7.49705,3
63.3,0.19152,2.70464,7.49704,3
63.4,0.19152,2.70464,7.49704,3
63.5,0.19152,2.70464,7.49703,3
63.6,0.19152,2.70464,7.49703,3
63.7,0.19152,2.70464,7.49702,3
63.8,0.19152,2.70464,7.49702,3
63.9,0.19152,2.70463,7.49701,3
64,0.19152,2.70463,7.49701,3
64.1,0.19152,2.70463,7.49701,3
64.2,0.19152,2.70463,7.497,3
64.3,0.19152,2.70463,7.497,3
64.4,0.19152,2.70463,7.49699,3
64.5,0.19152,2.70462,7.49699,3
64.6,0.19152,2.70462,7.49698,3
64.7,0.19152,2.70462,7.49698,3
64.8,0.19152,2.70462,7.49697,3
64.9,0.19152,2.70462,7.49697,3
65,0.19152,2.70461,7.49696,3
65.1,0.19152,2.70461,7.49696,3
65.2,0.19152,2.70461,7.49695,3
65.3,0.19152,2.70461,7.49695,3
65.4,0.19152,2.70461,7.49694,3
65.5,0.19152,2.70461,7.49694,3
65.6,0.19152,2.7046,7.49693,3
65.7,0.19152,2.7046,7.49693,3
65.8,0.19152,2.7046,7.49692,3
65.9,0.19152,2.7046,7.49692,3
66,0.19152,2.7046,7.49691,3
66.1,0.19152,2.7046,7.49691,3
66.2,0.19152,2.70459,7.4969,3
66.3,0.19152,2.70459,7.4969,3
66.4,0.19152,2.70459,7.49689,3
66.5,0.19152,2.70459,7.49689,3
66.6,0.19152,2.70459,7.49688,3
66.7,0.19152,2.70459,7.49688,3
66.8,0.19152,2.70459,7.49687,3
66.9,0.19152,2.70458,7.49687,3
