Time (s),HB (mM),Glu (mM),pH,label
41.8,0.00564,4.99819,7.6269,0
41.9,0.00564,4.9979,7.6269,0
42,0.00564,4.9976,7.62691,0
42.1,0.00564,4.9973,7.62691,0
42.2,0.00565,4.99701,7.62691,0
42.3,0.00565,4.99671,7.62691,0
42.4,0.00565,4.99641,7.62691,0
42.5,0.00565,4.99611,7.62691,0
42.6,0.00565,4.99582,7.62691,0
42.7,0.00566,4.99552,7.62691,0
42.8,0.00566,4.99522,7.62691,0
42.9,0.00566,4.99492,7.62691,0
43,0.00566,4.99462,7.62691,0
43.1,0.00567,4.99432,7.62691,0
43.2,0.00567,4.99402,7.62691,0
43.3,0.00567,4.99372,7.62691,0
43.4,0.00567,4.99342,7.62691,0
43.5,0.00567,4.99312,7.62692,0
43.6,0.00568,4.99281,7.62692,0
43.7,0.00568,4.99251,7.62692,0
43.8,0.00568,4.99221,7.62692,0
43.9,0.00568,4.99191,7.62692,0
44,0.00568,4.99161,7.62692,0
44.1,0.00569,4.9913,7.62692,0
44.2,0.00569,4.991,7.62692,0
44.3,0.00569,4.9907,7.62692,0
44.4,0.00569,4.99039,7.62692,0
44.5,0.00569,4.99009,7.62692,0
44.6,0.0057,4.98979,7.62692,0
44.7,0.0057,4.98948,7.62692,0
44.8,0.0057,4.98918,7.62692,0
44.9,0.0057,4.98888,7.62693,0
45,0.0057,4.98857,7.62693,0
45.1,0.00571,4.98827,7.62693,0
45.2,0.00571,4.98797,7.62693,0
45.3,0.00571,4.98766,7.62693,0
45.4,0.00571,4.98736,7.62693,0
45.5,0.00571,4.98706,7.62693,0
45.6,0.00572,4.98675,7.62693,0
45.7,0.00572,4.98645,7.62693,0
45.8,0.00572,4.98615,7.62693,0
45.9,0.00572,4.98584,7.62693,0
46,0.00572,4.98554,7.62693,0
46.1,0.00573,4.98524,7.62693,0
46.2,0.00573,4.98493,7.62693,0
46.3,0.00573,4.98463,7.62693,0
46.4,0.00573,4.98433,7.62694,0
46.5,0.00573,4.98402,7.62694,0
46.6,0.00574,4.98372,7.62694,0
46.7,0.00574,4.98342,7.62694,0
46.8,0.00574,4.98312,7.62694,0
46.9,0.00574,4.98282,7.62694,0
47,0.00574,4.98251,7.62694,0
47.1,0.00575,4.98221,7.62694,0
47.2,0.00575,4.98191,7.62694,0
47.3,0.00575,4.98161,7.62694,0
47.4,0.00575,4.98131,7.62694,0
47.5,0.00575,4.98101,7.62694,0
47.6,0.00576,4.98071,7.62694,0
47.7,0.00576,4.98041,7.62694,0
47.8,0.00576,4.98011,7.62695,0
47.9,0.00576,4.97981,7.62695,0
48,0.00576,4.97951,7.62695,0
48.1,0.00576,4.97921,7.62695,0
48.2,0.00577,4.97891,7.62695,0
48.3,0.00577,4.97862,7.62695,0
48.4,0.00577,4.97832,7.62695,0
48.5,0.00577,4.97802,7.62695,0
48.6,0.00577,4.97772,7.62695,0
48.7,0.00578,4.97743,7.62695,0
48.8,0.00578,4.97713,7.62695,0
48.9,0.00578,4.97684,7.62695,0
49,0.00578,4.97654,7.62695,0
49.1,0.00578,4.97625,7.62695,0
49.2,0.00579,4.97595,7.62695,0
49.3,0.00579,4.97566,7.62696,0
49.4,0.00579,4.97536,7.62696,0
49.5,0.00579,4.97507,7.62696,0
49.6,0.00579,4.97478,7.62696,0
49.7,0.0058,4.97449,7.62696,0
49.8,0.0058,4.9742,7.62696,0
49.9,0.0058,4.97391,7.62696,0
50,0.0058,4.97362,7.62696,0
50.1,0.0058,4.97333,7.62696,0
50.2,0.0058,4.97304,7.62696,0
50.3,0.00581,4.97275,7.62696,0
50.4,0.00581,4.97246,7.62696,0
50.5,0.00581,4.97217,7.62696,0
50.6,0.00581,4.97189,7.62696,0
50.7,0.00581,4.9716,7.62696,0
50.8,0.00582,4.97132,7.62697,0
50.9,0.00582,4.97103,7.62697,0
51,0.00582,4.97075,7.62697,0
51.1,0.00582,4.97046,7.62697,0
51.2,0.00582,4.97018,7.62697,0
51.3,0.00583,4.9699,7.62697,0
51.4,0.00583,4.96962,7.62697,0
51.5,0.00583,4.96934,7.62697,0
51.6,0.00583,4.96906,7.62697,0
51.7,0.00583,4.96878,7.62697,0
51.8,0.00583,4.9685,7.62697,0
51.9,0.00584,4.96822,7.62697,0
52,0.00584,4.96794,7.62697,0
52.1,0.00584,4.96767,7.62697,0
52.2,0.00584,4.96739,7.62697,0
52.3,0.00584,4.96712,7.62697,0
52.4,0.00585,4.96684,7.62697,0
52.5,0.00585,4.96657,7.62698,0
52.6,0.00585,4.9663,7.62698,0
52.7,0.00585,4.96603,7.62698,0
52.8,0.00585,4.96576,7.62698,0
52.9,0.00585,4.96549,7.62698,0
53,0.00586,4.96522,7.62698,0
53.1,0.00586,4.96495,7.62698,0
53.2,0.00586,4.96468,7.62698,0
53.3,0.00586,4.96442,7.62698,0
53.4,0.00586,4.96415,7.62698,0
53.5,0.00586,4.96388,7.62698,0
53.6,0.00587,4.96362,7.62698,0
53.7,0.00587,4.96336,7.62698,0
53.8,0.00587,4.9631,7.62698,0
53.9,0.00587,4.96283,7.62698,0
54,0.00587,4.96257,7.62698,0
54.1,0.00588,4.96231,7.62698,0
54.2,0.00588,4.96206,7.62698,0
54.3,0.00588,4.9618,7.62699,0
54.4,0.00588,4.96154,7.62699,0
54.5,0.00588,4.96129,7.62699,0
54.6,0.00588,4.96103,7.62699,0
54.7,0.00589,4.96078,7.62699,0
54.8,0.00589,4.96053,7.62699,0
54.9,0.00589,4.96027,7.62699,0
55,0.00589,4.96002,7.62699,0
55.1,0.00589,4.95977,7.62699,0
55.2,0.00589,4.95953,7.62699,0
55.3,0.0059,4.95928,7.62699,0
55.4,0.0059,4.95903,7.62699,0
55.5,0.0059,4.95879,7.62699,0
55.6,0.0059,4.95854,7.62699,0
55.7,0.0059,4.9583,7.62699,0
55.8,0.0059,4.95805,7.62699,0
55.9,0.00591,4.95781,7.62699,0
56,0.00591,4.95757,7.62699,0
56.1,0.00591,4.95733,7.62699,0
56.2,0.00591,4.9571,7.62699,0
56.3,0.00591,4.95686,7.62699,0
56.4,0.00591,4.95662,7.627,0
56.5,0.00592,4.95639,7.627,0
56.6,0.00592,4.95615,7.627,0
56.7,0.00592,4.95592,7.627,0
56.8,0.00592,4.95569,7.627,0
56.9,0.00592,4.95546,7.627,0
57,0.00592,4.95523,7.627,0
57.1,0.00593,4.955,7.627,0
57.2,0.00593,4.95478,7.627,0
57.3,0.00593,4.95455,7.627,0
57.4,0.00593,4.95432,7.627,0
57.5,0.00593,4.9541,7.627,0
57.6,0.00593,4.95388,7.627,0
57.7,0.00594,4.95366,7.627,0
57.8,0.00594,4.95344,7.627,0
57.9,0.00594,4.95322,7.627,0
58,0.00594,4.953,7.627,0
58.1,0.00594,4.95279,7.627,0
58.2,0.00594,4.95257,7.627,0
58.3,0.00595,4.95236,7.627,0
58.4,0.00595,4.95214,7.627,0
58.5,0.00595,4.95193,7.627,0
58.6,0.00595,4.95172,7.627,0
58.7,0.00595,4.95151,7.627,0
58.8,0.00595,4.9513,7.627,0
58.9,0.00596,4.9511,7.62701,0
59,0.00596,4.95089,7.62701,0
59.1,0.00596,4.95069,7.62701,0
59.2,0.00596,4.95049,7.62701,0
59.3,0.00596,4.95029,7.62701,0
59.4,0.00596,4.95008,7.62701,0
59.5,0.00596,4.94989,7.62701,0
59.6,0.00597,4.94969,7.62701,0
59.7,0.00597,4.94949,7.62701,0
59.8,0.00597,4.9493,7.62701,0
59.9,0.00597,4.9491,7.62701,0
60,0.00597,4.94891,7.62701,0
60.1,0.00597,4.94872,7.62701,0
60.2,0.00598,4.94853,7.62701,0
60.3,0.00598,4.94834,7.62701,0
60.4,0.00598,4.94815,7.62701,0
60.5,0.00598,4.94797,7.62701,0
60.6,0.00598,4.94778,7.62701,0
60.7,0.00598,4.9476,7.62701,0
60.8,0.00598,4.94742,7.62701,0
60.9,0.00599,4.94724,7.62701,0
61,0.00599,4.94706,7.62701,0
61.1,0.00599,4.94688,7.62701,0
61.2,0.00599,4.94671,7.62701,0
61.3,0.00599,4.94653,7.62701,0
61.4,0.00599,4.94636,7.62701,0
61.5,0.006,4.94619,7.62701,0
61.6,0.006,4.94601,7.62701,0
61.7,0.006,4.94584,7.62701,0
61.8,0.006,4.94568,7.62701,0
61.9,0.006,4.94551,7.62701,0
62,0.006,4.94534,7.62701,0
62.1,0.006,4.94518,7.62701,0
62.2,0.00601,4.94502,7.62701,0
62.3,0.00601,4.94486,7.62701,0
62.4,0.00601,4.9447,7.62701,0
62.5,0.00601,4.94454,7.62701,0
62.6,0.00601,4.94438,7.62701,0
62.7,0.00601,4.94423,7.62701,0
62.8,0.00601,4.94407,7.62701,0
62.9,0.00602,4.94392,7.62701,0
63,0.00602,4.94377,7.62702,0
63.1,0.00602,4.94362,7.62702,0
63.2,0.00602,4.94347,7.62702,0
63.3,0.00602,4.94332,7.62702,0
63.4,0.00602,4.94318,7.62702,0
63.5,0.00602,4.94304,7.62702,0
63.6,0.00603,4.94289,7.62702,0
63.7,0.00603,4.94275,7.62702,0
63.8,0.00603,4.94261,7.62702,0
63.9,0.00603,4.94247,7.62702,0
64,0.00603,4.94234,7.62702,0
64.1,0.00603,4.9422,7.62702,0
64.2,0.00603,4.94207,7.62702,0
64.3,0.00603,4.94194,7.62702,0
64.4,0.00604,4.94181,7.62702,0
64.5,0.00604,4.94168,7.62702,0
64.6,0.00604,4.94155,7.62702,0
64.7,0.00604,4.94142,7.62702,0
64.8,0.00604,4.9413,7.62702,0
64.9,0.00604,4.94118,7.62702,0
65,0.00604,4.94105,7.62702,0
65.1,0.00605,4.94093,7.62702,0
65.2,0.00605,4.94081,7.62702,0
65.3,0.00605,4.9407,7.62702,0
65.4,0.00605,4.94058,7.62702,0
65.5,0.00605,4.94047,7.62702,0
