Time (s),HB (mM),Glu (mM),pH,label
30.9,0.12885,2.08258,7.48092,2
31,0.12885,2.08258,7.48091,2
31.1,0.12885,2.08258,7.48091,2
31.2,0.12885,2.08258,7.48091,2
31.3,0.12885,2.08259,7.48091,2
31.4,0.12885,2.08259,7.48091,2
31.5,0.12885,2.08259,7.48091,2
31.6,0.12885,2.08259,7.48091,2
31.7,0.12885,2.08259,7.4809,2
31.8,0.12885,2.0826,7.4809,2
31.9,0.12885,2.0826,7.4809,2
32,0.12885,2.08261,7.4809,2
32.1,0.12885,2.08261,7.4809,2
32.2,0.12885,2.08261,7.4809,2
32.3,0.12885,2.08261,7.4809,2
32.4,0.12885,2.08262,7.48089,2
32.5,0.12885,2.08262,7.48089,2
32.6,0.12885,2.08262,7.48089,2
32.7,0.12885,2.08263,7.48089,2
32.8,0.12885,2.08263,7.48089,2
32.9,0.12885,2.08264,7.48089,2
33,0.12885,2.08264,7.48089,2
33.1,0.12885,2.08265,7.48088,2
33.2,0.12885,2.08265,7.48088,2
33.3,0.12885,2.08265,7.48088,2
33.4,0.12885,2.08266,7.48088,2
33.5,0.12885,2.08266,7.48088,2
33.6,0.12885,2.08266,7.48088,2
33.7,0.12885,2.08267,7.48088,2
33.8,0.12885,2.08267,7.48087,2
33.9,0.12885,2.08268,7.48087,2
34,0.12886,2.08269,7.48087,2
34.1,0.12886,2.08269,7.48087,2
34.2,0.12886,2.08269,7.48087,2
34.3,0.12886,2.08269,7.48087,2
34.4,0.12886,2.0827,7.48087,2
34.5,0.12886,2.08271,7.48086,2
34.6,0.12886,2.08271,7.48086,2
34.7,0.12886,2.08271,7.48086,2
34.8,0.12886,2.08272,7.48086,2
34.9,0.12886,2.08272,7.48086,2
35,0.12886,2.08272,7.48086,2
35.1,0.12886,2.08273,7.48085,2
35.2,0.12886,2.08273,7.48085,2
35.3,0.12886,2.08274,7.48085,2
35.4,0.12886,2.08274,7.48085,2
35.5,0.12886,2.08274,7.48085,2
35.6,0.12886,2.08275,7.48085,2
35.7,0.12886,2.08276,7.48085,2
35.8,0.12886,2.08277,7.48085,2
35.9,0.12886,2.08277,7.48085,2
36,0.12886,2.08278,7.48084,2
36.1,0.12886,2.08278,7.48084,2
36.2,0.12886,2.08279,7.48084,2
