Time (s),HB (mM),Glu (mM),pH,label
59.7,0.11195,2.56741,7.57047,3
59.8,0.11195,2.56736,7.57046,3
59.9,0.11194,2.56732,7.57046,3
60,0.11194,2.56727,7.57046,3
60.1,0.11193,2.56722,7.57045,3
60.2,0.11193,2.56717,7.57045,3
60.3,0.11193,2.56712,7.57045,3
60.4,0.11192,2.56708,7.57044,3
60.5,0.11192,2.56703,7.57044,3
60.6,0.11192,2.56698,7.57044,3
60.7,0.11191,2.56693,7.57043,3
60.8,0.11191,2.56688,7.57043,3
60.9,0.11191,2.56683,7.57043,3
61,0.1119,2.56679,7.57042,3
61.1,0.1119,2.56674,7.57042,3
61.2,0.11189,2.56669,7.57042,3
61.3,0.11189,2.56664,7.57041,3
61.4,0.11189,2.56659,7.57041,3
61.5,0.11188,2.56654,7.57041,3
61.6,0.11188,2.56649,7.57041,3
61.7,0.11188,2.56644,7.5704,3
61.8,0.11187,2.56639,7.5704,3
61.9,0.11187,2.56634,7.5704,3
62,0.11186,2.56629,7.5704,3
62.1,0.11186,2.56624,7.57039,3
62.2,0.11186,2.56619,7.57039,3
62.3,0.11185,2.56614,7.57039,3
62.4,0.11185,2.56609,7.57039,3
62.5,0.11184,2.56604,7.57038,3
62.6,0.11184,2.56599,7.57038,3
62.7,0.11183,2.56594,7.57038,3
62.8,0.11183,2.56589,7.57038,3
62.9,0.11183,2.56584,7.57038,3
63,0.11182,2.56579,7.57038,3
63.1,0.11182,2.56574,7.57037,3
63.2,0.11181,2.56569,7.57037,3
63.3,0.11181,2.56564,7.57037,3
63.4,0.1118,2.56559,7.57037,3
63.5,0.1118,2.56554,7.57037,3
63.6,0.1118,2.56549,7.57037,3
63.7,0.11179,2.56544,7.57037,3
63.8,0.11179,2.56539,7.57037,3
63.9,0.11178,2.56534,7.57037,3
64,0.11178,2.56529,7.57036,3
64.1,0.11177,2.56524,7.57036,3
64.2,0.11177,2.56518,7.57036,3
64.3,0.11176,2.56513,7.57036,3
64.4,0.11176,2.56508,7.57036,3
64.5,0.11175,2.56503,7.57036,3
64.6,0.11175,2.56498,7.57036,3
